head,variant,site,role,anchor,mode,mean,family_sd,family_min,family_max,families,events,positive_family_fraction
L15H27,query_change,final,source,first,raw,-0.001564361651738485,0.0067600423248738275,-0.01511383056640625,0.0114288330078125,20,40,0.45
L15H27,query_change,final,source,first,output,0.009794269005457563,0.01756882267469523,-0.018805821736653648,0.054899851481119796,20,40,0.7
L15H27,query_change,final,source,last,raw,0.0012609561284383137,0.005063966742431383,-0.008566538492838541,0.010445117950439453,20,40,0.65
L15H27,query_change,final,source,last,output,-0.0018340190251668292,0.0182006244456677,-0.045121192932128906,0.032989501953125,20,40,0.55
L15H27,query_change,final,target,first,raw,0.0002902626991271975,0.003577413477379788,-0.0056997934977213545,0.007537841796875,20,40,0.55
L15H27,query_change,final,target,first,output,0.0022229671478271487,0.014477518415240228,-0.033411661783854164,0.029230117797851562,20,40,0.6
L15H27,query_change,final,target,last,raw,-0.0005856116612752278,0.005572731077255613,-0.010031382242838543,0.008659839630126953,20,40,0.4
L15H27,query_change,final,target,last,output,-0.0007433811823527016,0.008271941786900768,-0.013640085856119793,0.0172119140625,20,40,0.5
L16H1,query_change,earlier,target,first,raw,0.00036447541279292355,0.004350195631220167,-0.009222045209672715,0.010009941955407461,20,1204,0.5
L16H1,query_change,earlier,target,first,output,-0.001534138993515989,0.034872824427409806,-0.06563251633797923,0.05706946811978779,20,1204,0.45
L16H1,query_change,earlier,target,last,raw,-0.0020518114624238724,0.004176480436093188,-0.010218443229184512,0.005654039930124752,20,1204,0.3
L16H1,query_change,earlier,target,last,output,0.005723788469063224,0.03244961238634315,-0.03972012177109718,0.0634303370480815,20,1204,0.55
L16H1,query_change,earlier,source,first,raw,-0.0006693668249413366,0.004064895553071814,-0.0108358727561103,0.004994292190109475,20,944,0.5
L16H1,query_change,earlier,source,first,output,0.0033694086865749427,0.02736885883854583,-0.05196795982568443,0.051314979359723525,20,944,0.55
L16H1,query_change,earlier,source,last,raw,0.00042866406168248495,0.0052841724930209,-0.009736493781760886,0.011734777026706271,20,944,0.55
L16H1,query_change,earlier,source,last,output,-0.004052899654235317,0.035012497790961064,-0.0629253519905938,0.06427759594387478,20,944,0.5
L16H1,query_change,final,source,first,raw,0.00012786388397216788,0.004987589865842138,-0.008697509765625,0.0061461130777994795,20,40,0.65
L16H1,query_change,final,source,first,output,-0.0020286689201990766,0.03867873604658718,-0.08218457301457723,0.085296630859375,20,40,0.45
L16H1,query_change,final,source,last,raw,4.935264587402329e-05,0.004721761644941752,-0.007326761881510417,0.011347134908040363,20,40,0.55
L16H1,query_change,final,source,last,output,0.005973875522613525,0.05292006844354435,-0.1097253163655599,0.10572655995686848,20,40,0.6
L16H1,query_change,final,target,first,raw,0.0015356938044230142,0.004148371914429293,-0.003940105438232422,0.009729703267415365,20,40,0.55
L16H1,query_change,final,target,first,output,0.003248071670532225,0.057162997911633186,-0.10898017883300781,0.12019856770833333,20,40,0.5
L16H1,query_change,final,target,last,raw,-0.00016481876373291028,0.0032031226597133543,-0.006929556528727214,0.004498799641927083,20,40,0.5
L16H1,query_change,final,target,last,output,0.014352019627888998,0.045372248607583474,-0.09351348876953125,0.09202829996744792,20,40,0.65
L16H16,query_change,earlier,target,first,raw,-0.0001770827433092928,0.005832852688785167,-0.010278859403398304,0.014278172761544415,20,1204,0.45
L16H16,query_change,earlier,target,first,output,0.002480381175514887,0.011888147295568979,-0.02868666731078049,0.020056930638976015,20,1204,0.65
L16H16,query_change,earlier,target,last,raw,-0.0001920267126410607,0.005731628974009022,-0.009561669826507569,0.00973925058559705,20,1204,0.45
L16H16,query_change,earlier,target,last,output,0.000648447306766263,0.01190032997132985,-0.028123355117337462,0.01828676679482063,20,1204,0.7
L16H16,query_change,earlier,source,first,raw,0.0017067902088723282,0.0076954932826547445,-0.010831167732459911,0.01971185639284659,20,944,0.5
L16H16,query_change,earlier,source,first,output,0.0035255064748424296,0.014493844525263724,-0.03260068760977851,0.028052764634291332,20,944,0.7
L16H16,query_change,earlier,source,last,raw,0.001006970680856911,0.003953813582438484,-0.00646656492482061,0.006372307848047327,20,944,0.65
L16H16,query_change,earlier,source,last,output,0.003687593366289483,0.016836443668968647,-0.03156678054643714,0.04321495029661391,20,944,0.6
L16H16,query_change,final,source,first,raw,0.00023701588312784834,0.0064946823337183,-0.009926478068033855,0.016295750935872395,20,40,0.5
L16H16,query_change,final,source,first,output,0.003479678432146708,0.014819518564880774,-0.02587127685546875,0.026151974995930992,20,40,0.6
L16H16,query_change,final,source,last,raw,8.243123690287279e-05,0.004657621339443539,-0.008566538492838543,0.007013956705729167,20,40,0.6
L16H16,query_change,final,source,last,output,0.005044416586558023,0.020569382099037057,-0.04866091410319011,0.03973595301310221,20,40,0.65
L16H16,query_change,final,target,first,raw,0.000808638334274292,0.0036554397050066385,-0.007699648539225261,0.0067221323649088545,20,40,0.65
L16H16,query_change,final,target,first,output,0.005830338597297669,0.014230929840589907,-0.019133249918619793,0.025148391723632812,20,40,0.65
L16H16,query_change,final,target,last,raw,-0.0005274315675099691,0.004043924499296643,-0.006972948710123698,0.006971995035807291,20,40,0.4
L16H16,query_change,final,target,last,output,0.004357095559438069,0.015943579683205648,-0.03568490346272787,0.024898529052734375,20,40,0.7
L16H31,query_change,earlier,target,first,raw,-0.0013211945920781217,0.004211207498301138,-0.009668486458914617,0.005793883500854827,20,1204,0.5
L16H31,query_change,earlier,target,first,output,0.004103359828929209,0.016068345731731232,-0.02734497653113471,0.04495528427480954,20,1204,0.55
L16H31,query_change,earlier,target,last,raw,-0.002117438904444946,0.007965518402969675,-0.016607168490293794,0.012088183698983028,20,1204,0.45
L16H31,query_change,earlier,target,last,output,0.0035886238390694255,0.0268131222975005,-0.03674385680092706,0.061301332780684545,20,1204,0.5
L16H31,query_change,earlier,source,first,raw,0.0004831523019622759,0.004485161275955021,-0.009683932083240454,0.011536678542261538,20,944,0.45
L16H31,query_change,earlier,source,first,output,0.0033361910476850526,0.02217630916128247,-0.03488627903991275,0.060890432861116194,20,944,0.4
L16H31,query_change,earlier,source,last,raw,-0.0027145895718540545,0.008672965594840742,-0.020071707831488712,0.008568039646855107,20,944,0.5
L16H31,query_change,earlier,source,last,output,0.0024878578326497495,0.024149191570005567,-0.04647421836853028,0.0554942786693573,20,944,0.55
L16H31,query_change,final,source,first,raw,0.001703834533691406,0.0072827466158610155,-0.013554890950520834,0.01528167724609375,20,40,0.6
L16H31,query_change,final,source,first,output,-0.002129570643107097,0.024518413347277418,-0.029841105143229168,0.07544962565104167,20,40,0.35
L16H31,query_change,final,source,last,raw,-0.0013747056325276695,0.007676032101463567,-0.015062332153320312,0.010424137115478516,20,40,0.4
L16H31,query_change,final,source,last,output,0.004760954777399696,0.03745057758907217,-0.08693695068359375,0.0753936767578125,20,40,0.6
L16H31,query_change,final,target,first,raw,-0.002203238010406494,0.004850383042254326,-0.010708808898925781,0.006398518880208334,20,40,0.4
L16H31,query_change,final,target,first,output,0.004850021998087565,0.02164499190726806,-0.02852630615234375,0.05400848388671875,20,40,0.55
L16H31,query_change,final,target,last,raw,-0.0027799050013224283,0.005454064729890332,-0.012107213338216145,0.006785392761230469,20,40,0.35
L16H31,query_change,final,target,last,output,0.007085309425989786,0.04719338322873522,-0.06418228149414062,0.12860870361328125,20,40,0.6
L17H5,query_change,earlier,target,first,raw,0.0005100439782751249,0.007009484372358542,-0.018357720639970567,0.009225550838696061,20,1204,0.65
L17H5,query_change,earlier,target,first,output,-0.00010024455716413087,0.008424427291826176,-0.012838401562637752,0.017209211985270183,20,1204,0.4
L17H5,query_change,earlier,target,last,raw,8.676955553716468e-06,0.006344625687564968,-0.011084534271418698,0.016041541921681373,20,1204,0.45
L17H5,query_change,earlier,target,last,output,0.001895048376002784,0.021267071076511462,-0.027457978990342878,0.03894555376422021,20,1204,0.4
L17H5,query_change,earlier,source,first,raw,-0.0027100601902699272,0.008766957559489199,-0.018004297768628157,0.008948627312978108,20,944,0.5
L17H5,query_change,earlier,source,first,output,-0.0016099206422244632,0.01662840637875934,-0.03284925182660421,0.025951806041929454,20,944,0.45
L17H5,query_change,earlier,source,last,raw,0.0017726327656896932,0.007535189038849062,-0.014485924332230178,0.017091182426170064,20,944,0.6
L17H5,query_change,earlier,source,last,output,-0.0036206861364260047,0.015795284577242125,-0.03625889950328403,0.025254454173094836,20,944,0.4
L17H5,query_change,final,source,first,raw,-0.001920318603515625,0.007376995317612211,-0.01913928985595703,0.009648323059082031,20,40,0.3
L17H5,query_change,final,source,first,output,-0.00683917204538981,0.03248264684960187,-0.09406534830729166,0.05426597595214844,20,40,0.45
L17H5,query_change,final,source,last,raw,-0.0009930014610290525,0.00544550088605902,-0.00845646858215332,0.008005460103352865,20,40,0.45
L17H5,query_change,final,source,last,output,-0.013893024126688639,0.038539503829546344,-0.09549713134765625,0.045341173807779946,20,40,0.45
L17H5,query_change,final,target,first,raw,-0.0012664337952931722,0.0052211562724561985,-0.011742909749348959,0.007948875427246094,20,40,0.45
L17H5,query_change,final,target,first,output,-0.003581037123998006,0.017745307387524552,-0.03334999084472656,0.037024497985839844,20,40,0.25
L17H5,query_change,final,target,last,raw,-0.0014787236849466956,0.0026419337927208273,-0.005881865819295247,0.004292805989583334,20,40,0.2
L17H5,query_change,final,target,last,output,-0.001613839467366538,0.04399211371455432,-0.059683481852213546,0.09269205729166667,20,40,0.45
L18H5,query_change,earlier,target,first,raw,0.0004488219232482477,0.006277386455474223,-0.011265704067804479,0.010834056864339837,20,1204,0.5
L18H5,query_change,earlier,target,first,output,-0.000269453351479188,0.009219029330150732,-0.012926928006886133,0.017559199840172953,20,1204,0.45
L18H5,query_change,earlier,target,last,raw,0.002207849388701679,0.011091449341781792,-0.017237158420958805,0.02369670421756499,20,1204,0.55
L18H5,query_change,earlier,target,last,output,-0.0035003611580770116,0.007901917967071567,-0.017361632598343717,0.012359945253394115,20,1204,0.2
L18H5,query_change,earlier,source,first,raw,-0.002452885522543288,0.011886258506448862,-0.02019688652621375,0.015388611434162525,20,944,0.35
L18H5,query_change,earlier,source,first,output,0.0012968334767130766,0.007674187027107269,-0.011780816681531012,0.014440163969993591,20,944,0.6
L18H5,query_change,earlier,source,last,raw,0.00020949367592433863,0.009721618361644613,-0.021668891112009685,0.024448285102844233,20,944,0.4
L18H5,query_change,earlier,source,last,output,0.003685079545541253,0.009431518740836926,-0.010761299839726202,0.02301844788922204,20,944,0.65
L18H5,query_change,final,source,first,raw,0.0008217612902323406,0.007402370405160069,-0.009275118509928385,0.01804828643798828,20,40,0.45
L18H5,query_change,final,source,first,output,-0.001097166538238526,0.011097790498277655,-0.01710192362467448,0.026037216186523438,20,40,0.4
L18H5,query_change,final,source,last,raw,0.00021626154581705736,0.010660956009436577,-0.017634073893229164,0.017086029052734375,20,40,0.5
L18H5,query_change,final,source,last,output,0.004014362891515096,0.018067514310545152,-0.022309621175130207,0.042102813720703125,20,40,0.5
L18H5,query_change,final,target,first,raw,-0.00038317143917083714,0.007044344024760359,-0.012701988220214844,0.016506195068359375,20,40,0.4
L18H5,query_change,final,target,first,output,0.0006506840387980141,0.01385459051536688,-0.017246246337890625,0.02644534905751546,20,40,0.55
L18H5,query_change,final,target,last,raw,0.002252705891927083,0.013046519808043174,-0.01757685343424479,0.024420420328776043,20,40,0.45
L18H5,query_change,final,target,last,output,-0.004175464312235515,0.011830344623743489,-0.026208241780598957,0.01787698268890381,20,40,0.4
L18H19,query_change,earlier,target,first,raw,-0.005324630641442589,0.008572893038535472,-0.021525413759293094,0.014226327862655909,20,1204,0.2
L18H19,query_change,earlier,target,first,output,-0.022510808943468155,0.05061027909953102,-0.12310217913760935,0.07943344801321797,20,1204,0.35
L18H19,query_change,earlier,target,last,raw,0.0032542814679347365,0.005118533309707964,-0.006569166293089417,0.01050919871176443,20,1204,0.75
L18H19,query_change,earlier,target,last,output,0.0025501447616304955,0.026735059940973135,-0.04416746380685389,0.07949905294589893,20,1204,0.65
L18H19,query_change,earlier,source,first,raw,0.005007757653840284,0.0056467631257620275,-0.004304678543754248,0.01580177942911784,20,944,0.75
L18H19,query_change,earlier,source,first,output,0.018311125645864464,0.04977477790346243,-0.10600333876079986,0.09503952662150064,20,944,0.7
L18H19,query_change,earlier,source,last,raw,-0.0007256827429549658,0.006582977903119509,-0.010934727059470283,0.014235768494782626,20,944,0.35
L18H19,query_change,earlier,source,last,output,-0.0028648109685781306,0.016362301552960933,-0.046412728834843285,0.024455421212790675,20,944,0.4
L18H19,query_change,final,source,first,raw,0.0020462363958358766,0.00600251409684086,-0.009214083353678385,0.013711293538411459,20,40,0.55
L18H19,query_change,final,source,first,output,0.09089266459147134,0.1219313445016026,-0.12632211049397785,0.28554789225260413,20,40,0.75
L18H19,query_change,final,source,last,raw,0.0019491513570149739,0.004268368273041162,-0.004656155904134114,0.009053548177083332,20,40,0.6
L18H19,query_change,final,source,last,output,-0.005980920791625978,0.04584594845865908,-0.14922332763671875,0.05397542317708333,20,40,0.6
L18H19,query_change,final,target,first,raw,0.00028851628303527843,0.006018492951305674,-0.00817092259724935,0.012815793355305988,20,40,0.4
L18H19,query_change,final,target,first,output,0.16562416950861614,0.15433547700884928,-0.09807332356770833,0.4854303995768229,20,40,0.85
L18H19,query_change,final,target,last,raw,0.002148930231730143,0.0046637467693268885,-0.005897204081217448,0.013149579366048178,20,40,0.65
L18H19,query_change,final,target,last,output,0.011123585700988769,0.05281468724418886,-0.07746760050455728,0.1713104248046875,20,40,0.65
L19H16,query_change,earlier,target,first,raw,0.005009844508019113,0.008314632431065241,-0.012445895151160232,0.019020651207595572,20,1204,0.7
L19H16,query_change,earlier,target,first,output,0.010608672855562927,0.03574884883903772,-0.05826477072704797,0.06699067807336997,20,1204,0.65
