group,mode,direction,population,query_first,full_gap,normalized_mean,families,mean,mean_absolute,median,minimum,maximum,sign_fraction,above_tau_fraction,retained,classification,ci_low,ci_high,ma_ci_low,ma_ci_high
I2,donor,restore,all89,False,7.765471297703432,0.2891202568136662,89,2.2451550558711704,2.3672219394298084,2.0576171875,-1.15618896484375,8.09033203125,0.898876404494382,0.9775280898876404,True,coherent,1.8534368643599948,2.6531677021069475,2.0088877688632922,2.741550554854146
I2,mean,noise,core20,True,13.876406478881837,0.3115226241401409,20,4.322814559936523,4.322814559936523,4.329833984375,1.2484130859375,6.870697021484375,1.0,1.0,True,coherent,3.6405927658081056,4.979410095214842,3.6405927658081056,4.979410095214842
I2,mean,noise,core20,False,8.523720169067383,0.2128633362216009,20,1.8143875122070312,2.1139480590820314,2.083770751953125,-1.502685546875,4.7349853515625,0.9,1.0,True,coherent,1.0932475662231445,2.5114966583251936,1.60548152923584,2.6559735488891594
I2,mean,noise,additional69,True,14.77806554324385,0.31701566624601535,69,4.6848782940187315,4.7492113389830655,4.3607177734375,-2.1706619262695312,13.5234375,0.9710144927536232,0.9855072463768116,True,coherent,4.0666401593581485,5.323885335784027,4.160454189950141,5.363218533128932
I2,mean,noise,additional69,False,7.545689016148664,0.22134764210877692,69,1.6702204718106035,2.10469525102256,1.33642578125,-3.580322265625,7.752197265625,0.8115942028985508,0.9420289855072463,True,coherent,1.152641675092172,2.2047670267630313,1.6922156568886577,2.5481832628664765
I2,mean,noise,all89,True,14.575445528780476,0.31584047623493133,89,4.603515657146326,4.6533918380737305,4.337890625,-2.1706619262695312,13.5234375,0.9775280898876404,0.9887640449438202,True,coherent,4.1053256123253465,5.123992944835275,4.174360753445143,5.15589704567127
I2,mean,noise,all89,False,7.765471297703432,0.21925489056197678,89,1.7026175595401378,2.1067745337325534,1.46923828125,-3.580322265625,7.752197265625,0.8314606741573034,0.9550561797752809,True,coherent,1.2682659781380985,2.1408555448724975,1.7653026216485528,2.4681364830960044
I2,mean,restore,core20,True,13.876406478881837,0.34673086914297485,20,4.811378479003906,4.811378479003906,5.0780029296875,2.034942626953125,9.18695068359375,1.0,1.0,True,coherent,4.122317581176758,5.536006546020507,4.122317581176758,5.536006546020507
I2,mean,restore,core20,False,8.523720169067383,0.23332531194252024,20,1.9887996673583985,2.0809810638427733,1.8802108764648438,-0.79461669921875,4.95068359375,0.85,0.9,True,coherent,1.2822043609619143,2.7016632556915283,1.4356348037719726,2.7464806938171384
I2,mean,restore,additional69,True,14.77806554324385,0.2989969129939039,69,4.41859597745149,4.41859597745149,4.184814453125,0.4815673828125,9.1334228515625,1.0,1.0,True,coherent,3.926127426866172,4.924320530891418,3.926127426866172,4.924320530891418
I2,mean,restore,additional69,False,7.545689016148664,0.1486438090253106,69,1.1216199570807859,1.9095227891120359,1.372802734375,-6.00830078125,6.02490234375,0.8115942028985508,0.9420289855072463,True,coherent,0.6178768185601718,1.5955242848050761,1.5987952826679617,2.240727474378503
I2,mean,restore,all89,True,14.575445528780476,0.30920919015739445,89,4.506861708137427,4.506861708137427,4.543670654296875,0.4815673828125,9.18695068359375,1.0,1.0,True,coherent,4.083689144220245,4.9356279884831284,4.083689144220245,4.9356279884831284
I2,mean,restore,all89,False,7.765471297703432,0.16953147486055758,89,1.316491802086991,1.9480527384897297,1.646484375,-6.00830078125,6.02490234375,0.8202247191011236,0.9325842696629213,True,coherent,0.8845201299431619,1.7286588711685005,1.6607492896947968,2.243065699030844
I3,donor,noise,core20,True,13.876406478881837,0.6554614454018753,20,9.095449447631836,9.095449447631836,9.50323486328125,5.6651611328125,12.1031494140625,1.0,1.0,True,coherent,8.273510055541992,9.881835050582884,8.273510055541992,9.881835050582884
I3,donor,noise,core20,False,8.523720169067383,0.2717916924318603,20,2.3166763305664064,2.3166763305664064,2.050018310546875,0.1021728515625,5.470458984375,1.0,1.0,True,coherent,1.660549430847168,3.008826675415039,1.660549430847168,3.008826675415039
I3,donor,noise,additional69,True,14.77806554324385,0.6211710602941457,69,9.179706642593162,9.179706642593162,9.2022705078125,0.6259765625,15.44677734375,1.0,1.0,True,coherent,8.547058397445126,9.798131013262097,8.547058397445126,9.798131013262097
I3,donor,noise,additional69,False,7.545689016148664,0.2507477180433384,69,1.8920643018639607,2.127004761626755,1.7705078125,-1.89129638671875,5.666259765625,0.7971014492753623,0.9565217391304348,True,coherent,1.4711516891700633,2.3047264264977496,1.7788627071657042,2.480971607263536
I3,donor,noise,all89,True,14.575445528780476,0.6285071988632884,89,9.160772441478258,9.160772441478258,9.37060546875,0.6259765625,15.44677734375,1.0,1.0,True,coherent,8.638344927316302,9.673030245438051,8.638344927316302,9.673030245438051
I3,donor,noise,all89,False,7.765471297703432,0.25593845615887095,89,1.9874827352802404,2.1696275861075756,1.8743743896484375,-1.89129638671875,5.666259765625,0.8426966292134831,0.9662921348314607,True,coherent,1.6181644568282567,2.35016991047377,1.8550846957088856,2.489237663183319
I3,donor,restore,core20,True,13.876406478881837,0.6608016452090733,20,9.169552230834961,9.169552230834961,8.906768798828125,5.30419921875,12.3687744140625,1.0,1.0,True,coherent,8.250276308059693,10.056311588287354,8.250276308059693,10.056311588287354
I3,donor,restore,core20,False,8.523720169067383,0.27376735338096253,20,2.333516311645508,2.339131546020508,1.5946044921875,-0.05615234375,6.09765625,0.95,0.9,True,coherent,1.5609090423583984,3.1571953105926505,1.569248170852661,3.159354038238525
I3,donor,restore,additional69,True,14.77806554324385,0.621714345720712,69,9.187735350235648,9.187735350235648,9.456069946289062,1.018798828125,15.35693359375,1.0,1.0,True,coherent,8.586127234196317,9.773458008144212,8.586127234196317,9.773458008144212
I3,donor,restore,additional69,False,7.545689016148664,0.2463055535244143,69,1.8585451098455898,2.164887635604195,1.9912109375,-1.75579833984375,6.84765625,0.8115942028985508,0.9855072463768116,True,coherent,1.4231669121894284,2.2992173098135678,1.8238224444182023,2.525820904883785
I3,donor,restore,all89,True,14.575445528780476,0.6300767436476913,89,9.183649255988303,9.183649255988303,9.423370361328125,1.018798828125,15.35693359375,1.0,1.0,True,coherent,8.674183219738222,9.68590312700593,8.674183219738222,9.68590312700593
I3,donor,restore,all89,False,7.765471297703432,0.2530793220438372,89,1.9652802113736614,2.204043570529209,1.90313720703125,-1.75579833984375,6.84765625,0.8426966292134831,0.9662921348314607,True,coherent,1.5756345041682212,2.3588437766171566,1.8770378080646644,2.542334902688358
I3,mean,noise,core20,True,13.876406478881837,0.32510811268268036,20,4.511332321166992,4.511332321166992,4.47113037109375,1.8309326171875,6.815032958984375,1.0,1.0,True,coherent,3.8618013954162596,5.147904243469238,3.8618013954162596,5.147904243469238
I3,mean,noise,core20,False,8.523720169067383,0.16073103885752957,20,1.3700263977050782,1.698737335205078,1.7053375244140625,-1.677734375,3.6298828125,0.9,1.0,True,coherent,0.7618940734863281,1.9329725456237785,1.3221773529052734,2.0907775115966793
I3,mean,noise,additional69,True,14.77806554324385,0.32487305135946376,69,4.800995246223781,4.830879695173623,4.5186767578125,-1.0310134887695312,13.296875,0.9855072463768116,1.0,True,coherent,4.252392306535141,5.374115478128626,4.302054065552311,5.390362454151761
I3,mean,noise,additional69,False,7.545689016148664,0.16407861498407822,69,1.2380862028702446,1.733703170997509,1.024169921875,-3.6591796875,6.841064453125,0.7681159420289855,0.927536231884058,True,coherent,0.7843809653019559,1.6990541209345271,1.39317394754161,2.1009536522022185
I3,mean,noise,all89,True,14.575445528780476,0.3249233407462393,89,4.7359024540761885,4.759071296520448,4.4884033203125,-1.0310134887695312,13.296875,0.9887640449438202,1.0,True,coherent,4.2877093363344,5.20458649249559,4.323783992649464,5.216224209378274
I3,mean,noise,all89,False,7.765471297703432,0.16325289686287578,89,1.2677356848556005,1.7258456798081987,1.1580047607421875,-3.6591796875,6.841064453125,0.797752808988764,0.9438202247191011,True,coherent,0.8880749520291104,1.6442894153380658,1.445101993003588,2.0176075753201257
I3,mean,restore,core20,True,13.876406478881837,0.35452009003587426,20,4.919464874267578,4.919464874267578,5.190673828125,2.7060546875,8.80902099609375,1.0,1.0,True,coherent,4.277462482452393,5.586613140106201,4.277462482452393,5.586613140106201
I3,mean,restore,core20,False,8.523720169067383,0.19210168838118472,20,1.6374210357666015,1.7154605865478516,1.79931640625,-0.50897216796875,3.96044921875,0.85,0.9,True,coherent,1.0170751285552977,2.2607726383209212,1.1435377311706543,2.3003797721862793
I3,mean,restore,additional69,True,14.77806554324385,0.3123374404892043,69,4.615743167158486,4.615743167158486,4.48828125,1.122802734375,9.1943359375,1.0,1.0,True,coherent,4.193354234833649,5.051616753011509,4.193354234833649,5.051616753011509
I3,mean,restore,additional69,False,7.545689016148664,0.09988121120754269,69,0.7536725583283798,1.547311368195907,0.791748046875,-5.21484375,4.9677734375,0.7246376811594203,0.9710144927536232,True,coherent,0.31261012865149457,1.1684783866440038,1.2736453291298686,1.8383243394934612
I3,mean,restore,all89,True,14.575445528780476,0.3213620624441848,89,4.683995236171765,4.683995236171765,4.58349609375,1.122802734375,9.1943359375,1.0,1.0,True,coherent,4.321782785051324,5.0543668661224705,4.321782785051324,5.0543668661224705
I3,mean,restore,all89,False,7.765471297703432,0.12262845167932919,89,0.9522677217976431,1.5850977093985912,0.957275390625,-5.21484375,4.9677734375,0.7528089887640449,0.9550561797752809,True,coherent,0.5779146751660978,1.3148600814047817,1.3341839672474378,1.84477912174182
I4,donor,noise,core20,True,13.876406478881837,0.12383330547168424,20,1.7183612823486327,1.7183612823486327,1.5525131225585938,0.2091064453125,4.426116943359375,1.0,1.0,True,coherent,1.3234513568878175,2.1604109191894523,1.3234513568878175,2.1604109191894523
I4,donor,noise,core20,False,8.523720169067383,0.20161345867946184,20,1.7184967041015624,1.7184967041015624,1.4801025390625,0.5726318359375,3.805755615234375,1.0,1.0,True,coherent,1.3311405181884766,2.1369355392456053,1.3311405181884766,2.1369355392456053
