layer,head,variant,evals,qk_passes,freq,n_a,strength_first,strength_last,null_tok10,null_random
13,14,corrupted,513588,2,3.89417e-06,2,0.000145805,0,0.000746531,0.0119565
13,14,reorder,513581,2,3.89423e-06,2,0.000428201,0,0.00212681,0
13,15,base,513588,1,1.94709e-06,1,0.0451063,0,0.0575279,0.0100751
13,15,corrupted,513588,0,0,0,0,0,0,0
13,15,reorder,513581,8,1.55769e-05,8,0.021136,0.016406,0.0104244,0.0180413
13,16,base,513588,0,0,0,0,0,0,0
13,16,corrupted,513588,0,0,0,0,0,0,0
13,16,reorder,513581,6,1.16827e-05,6,0.016022,0.029713,0.0191476,0.0234504
13,17,base,513588,0,0,0,0,0,0,0
13,17,corrupted,513588,0,0,0,0,0,0,0
13,17,reorder,513581,0,0,0,0,0,0,0
13,18,base,513588,476,0.000926813,476,0.0244669,0.0362302,0.00965916,0.0223433
13,18,corrupted,513588,474,0.000922919,474,0.0240496,0.0359528,0.00949931,0.0212424
13,18,reorder,513581,662,0.00128899,662,0.0204101,0.0301371,0.00964995,0.0203603
13,19,base,513588,0,0,0,0,0,0,0
13,19,corrupted,513588,0,0,0,0,0,0,0
13,19,reorder,513581,1,1.94711e-06,1,0,0.0305473,0,0.0369392
13,20,base,513588,0,0,0,0,0,0,0
13,20,corrupted,513588,0,0,0,0,0,0,0
13,20,reorder,513581,0,0,0,0,0,0,0
13,21,base,513588,0,0,0,0,0,0,0
13,21,corrupted,513588,0,0,0,0,0,0,0
13,21,reorder,513581,0,0,0,0,0,0,0
13,22,base,513588,338,0.000658115,338,0.00881812,0.0550559,0.0198043,0.0324355
13,22,corrupted,513588,340,0.000662009,340,0.00887173,0.0556096,0.0195099,0.0308595
13,22,reorder,513581,310,0.000603605,310,0.00962796,0.0582064,0.0215476,0.0358995
13,23,base,513588,3,5.84126e-06,3,0.0111017,0,0.0191511,0
13,23,corrupted,513588,2,3.89417e-06,2,0.00221188,0.0161811,0,0.017101
13,23,reorder,513581,11,2.14182e-05,11,0.0126011,0.014052,0.0197879,0.0138555
13,24,base,513588,1,1.94709e-06,1,0,0,0.0175651,0
13,24,corrupted,513588,1,1.94709e-06,1,0.0184165,0,0.00434215,0
13,24,reorder,513581,1,1.94711e-06,1,0.00711576,0,0,0.0287055
13,25,base,513588,0,0,0,0,0,0,0
13,25,corrupted,513588,0,0,0,0,0,0,0
13,25,reorder,513581,0,0,0,0,0,0,0
13,26,base,513588,12,2.3365e-05,12,0.0311475,0.00903206,0.0393823,0.018668
13,26,corrupted,513588,11,2.14179e-05,11,0.0304905,0.0142114,0.0426436,0.0386472
13,26,reorder,513581,14,2.72596e-05,14,0.0266996,0.0143512,0.0320284,0.0280784
13,27,base,513588,0,0,0,0,0,0,0
13,27,corrupted,513588,0,0,0,0,0,0,0
13,27,reorder,513581,0,0,0,0,0,0,0
13,28,base,513588,26,5.06242e-05,26,0.00834537,0.0172575,0.0113329,0.00838013
13,28,corrupted,513588,26,5.06242e-05,26,0.00834458,0.0185156,0.0111078,0.0212983
13,28,reorder,513581,21,4.08894e-05,21,0.00781746,0.0176837,0.0142679,0.020811
13,29,base,513588,0,0,0,0,0,0,0
13,29,corrupted,513588,0,0,0,0,0,0,0
13,29,reorder,513581,0,0,0,0,0,0,0
13,30,base,513588,26,5.06242e-05,26,0.00958044,0,0.00958044,0.130085
13,30,corrupted,513588,26,5.06242e-05,26,0.00958044,0,0.00958044,0.152275
13,30,reorder,513581,26,5.06249e-05,26,0.00958044,0,0.00958044,0.233291
13,31,base,513588,0,0,0,0,0,0,0
13,31,corrupted,513588,0,0,0,0,0,0,0
13,31,reorder,513581,0,0,0,0,0,0,0
14,0,base,513588,16,3.11534e-05,16,0.00017456,0.00820527,0.00660386,0.0151895
14,0,corrupted,513588,16,3.11534e-05,16,0.00017456,0.00820527,0.00660386,0.0123397
14,0,reorder,513581,17,3.31009e-05,17,0.000139952,0.00798278,0.00742357,0.0222919
14,1,base,513588,0,0,0,0,0,0,0
14,1,corrupted,513588,0,0,0,0,0,0,0
14,1,reorder,513581,0,0,0,0,0,0,0
14,2,base,513588,0,0,0,0,0,0,0
14,2,corrupted,513588,0,0,0,0,0,0,0
14,2,reorder,513581,0,0,0,0,0,0,0
14,3,base,513588,2,3.89417e-06,2,0,0,0,0.0202585
14,3,corrupted,513588,3,5.84126e-06,3,0.00608603,0.00513312,0.00487641,0.078372
14,3,reorder,513581,2,3.89423e-06,2,0,0,0,0.0676036
14,4,base,513588,2,3.89417e-06,2,0,0,0.0456429,0.00251684
14,4,corrupted,513588,2,3.89417e-06,2,0,0,0.0456429,0.00591848
14,4,reorder,513581,2,3.89423e-06,2,0,0,0.0456429,0.0510554
14,5,base,513588,13,2.53121e-05,13,0,0.00546971,0.0229335,0.0273797
14,5,corrupted,513588,14,2.72592e-05,14,0.00158073,0.00507902,0.0212953,0.024817
14,5,reorder,513581,28,5.45192e-05,28,0.0121733,0.0107869,0.0216623,0.0200526
14,6,base,513588,0,0,0,0,0,0,0
14,6,corrupted,513588,0,0,0,0,0,0,0
14,6,reorder,513581,1,1.94711e-06,1,0.0313167,0.00907673,0,0
14,7,base,513588,0,0,0,0,0,0,0
14,7,corrupted,513588,0,0,0,0,0,0,0
14,7,reorder,513581,2,3.89423e-06,2,0,0,0.00104737,0
14,8,base,513588,0,0,0,0,0,0,0
14,8,corrupted,513588,0,0,0,0,0,0,0
14,8,reorder,513581,0,0,0,0,0,0,0
14,9,base,513588,0,0,0,0,0,0,0
14,9,corrupted,513588,0,0,0,0,0,0,0
14,9,reorder,513581,0,0,0,0,0,0,0
14,10,base,513588,632,0.00123056,632,0.0228267,0.0400552,0.0182223,0.0324187
14,10,corrupted,513588,639,0.00124419,639,0.0226694,0.0397745,0.018211,0.0347363
14,10,reorder,513581,593,0.00115464,593,0.0234737,0.042651,0.0186082,0.0327485
14,11,base,513588,0,0,0,0,0,0,0
14,11,corrupted,513588,0,0,0,0,0,0,0
14,11,reorder,513581,0,0,0,0,0,0,0
14,12,base,513588,0,0,0,0,0,0,0
14,12,corrupted,513588,0,0,0,0,0,0,0
14,12,reorder,513581,0,0,0,0,0,0,0
14,13,base,513588,0,0,0,0,0,0,0
14,13,corrupted,513588,0,0,0,0,0,0,0
14,13,reorder,513581,0,0,0,0,0,0,0
14,14,base,513588,42,8.17776e-05,42,0.0085823,0.00534039,0.00899561,0.0182522
14,14,corrupted,513588,46,8.9566e-05,46,0.00925882,0.0028396,0.00744657,0.0139824
14,14,reorder,513581,57,0.000110985,57,0.0110799,0.00539562,0.0124014,0.0140543
14,15,base,513588,0,0,0,0,0,0,0
14,15,corrupted,513588,0,0,0,0,0,0,0
14,15,reorder,513581,0,0,0,0,0,0,0
14,16,base,513588,1135,0.00220994,1135,0.0163401,0.0308036,0.0267785,0.0227514
14,16,corrupted,513588,1136,0.00221189,1136,0.0162841,0.0305682,0.0265614,0.0228416
14,16,reorder,513581,1251,0.00243584,1251,0.0154358,0.0289219,0.0256201,0.023511
14,17,base,513588,10,1.94709e-05,10,0.111403,0.447455,0.00343046,0.00957457
14,17,corrupted,513588,11,2.14179e-05,11,0.10262,0.412276,0.0031186,0.0367365
14,17,reorder,513581,10,1.94711e-05,10,0.111403,0.447455,0.00343046,0.164698
14,18,base,513588,26,5.06242e-05,26,0.00840483,0.0293546,0.0270286,0.0146293
14,18,corrupted,513588,23,4.4783e-05,23,0.0099439,0.0279723,0.0317269,0.0228678
14,18,reorder,513581,33,6.42547e-05,33,0.00745991,0.0197899,0.0263773,0.0116554
14,19,base,513588,0,0,0,0,0,0,0
14,19,corrupted,513588,0,0,0,0,0,0,0
14,19,reorder,513581,0,0,0,0,0,0,0
14,20,base,513588,4,7.78834e-06,4,0,0,0.00767341,0.0102441
14,20,corrupted,513588,4,7.78834e-06,4,0,0,0.00767341,0
14,20,reorder,513581,5,9.73556e-06,5,0,0,0.00978524,0.00967772
14,21,base,513588,0,0,0,0,0,0,0
14,21,corrupted,513588,0,0,0,0,0,0,0
14,21,reorder,513581,0,0,0,0,0,0,0
14,22,base,513588,3064,0.00596587,3064,0.0204222,0.0235561,0.0139692,0.0282761
14,22,corrupted,513588,3067,0.00597171,3067,0.0204864,0.0234433,0.0139621,0.0291482
14,22,reorder,513581,3073,0.00598348,3073,0.0203744,0.0236582,0.0139092,0.0278562
14,23,base,513588,3117,0.00606907,3117,0.0310938,0.00769093,0.0211576,0.0268838
14,23,corrupted,513588,3117,0.00606907,3117,0.0309509,0.00757967,0.0211456,0.0258415
14,23,reorder,513581,3096,0.00602826,3096,0.0312725,0.0077525,0.0212299,0.0268062
14,24,base,513588,7,1.36296e-05,7,0.0096756,0.0161236,0.0138815,0.00670271
14,24,corrupted,513588,5,9.73543e-06,5,0,0.0255171,0.013427,0.00585745
14,24,reorder,513581,7,1.36298e-05,7,0.0175842,0.0195411,0.0212238,0.016138
14,25,base,513588,2862,0.00557256,2862,0.0258734,0.0318127,0.0204893,0.027489
14,25,corrupted,513588,2863,0.00557451,2863,0.0255581,0.0317206,0.020505,0.0254559
14,25,reorder,513581,2826,0.00550254,2826,0.0260327,0.0320757,0.0206247,0.0265454
14,26,base,513588,13,2.53121e-05,13,0.00401069,0.0249213,0.0159969,0.0139493
14,26,corrupted,513588,13,2.53121e-05,13,0.0146441,0.0201296,0.01752,0.0232324
14,26,reorder,513581,16,3.11538e-05,16,0.00998906,0.0216388,0.0130593,0.0129147
14,27,base,513588,20,3.89417e-05,20,0.015072,0,0.016429,0.0384315
14,27,corrupted,513588,20,3.89417e-05,20,0.015072,0,0.016429,0.0593615
14,27,reorder,513581,20,3.89423e-05,20,0.015072,0,0.016429,0.0359354
14,28,base,513588,0,0,0,0,0,0,0
14,28,corrupted,513588,0,0,0,0,0,0,0
14,28,reorder,513581,0,0,0,0,0,0,0
14,29,base,513588,0,0,0,0,0,0,0
14,29,corrupted,513588,0,0,0,0,0,0,0
14,29,reorder,513581,0,0,0,0,0,0,0
14,30,base,513588,0,0,0,0,0,0,0
14,30,corrupted,513588,0,0,0,0,0,0,0
14,30,reorder,513581,0,0,0,0,0,0,0
14,31,base,513588,0,0,0,0,0,0,0
14,31,corrupted,513588,0,0,0,0,0,0,0
14,31,reorder,513581,0,0,0,0,0,0,0
15,0,base,513588,503,0.000979384,503,0.0298497,0.0577904,0.0349,0.0262013
15,0,corrupted,513588,501,0.00097549,501,0.0300395,0.0577578,0.0350793,0.0268931
15,0,reorder,513581,497,0.000967715,497,0.0297816,0.0568919,0.0344615,0.0342683
15,1,base,513588,0,0,0,0,0,0,0
15,1,corrupted,513588,0,0,0,0,0,0,0
15,1,reorder,513581,0,0,0,0,0,0,0
15,2,base,513588,288,0.000560761,288,0.0196249,0.0138035,0.0118887,0.0178377
15,2,corrupted,513588,298,0.000580232,298,0.0195405,0.0123181,0.0107116,0.0135907
15,2,reorder,513581,355,0.000691225,355,0.0192078,0.0140698,0.010743,0.0167525
15,3,base,513588,166,0.000323216,166,0.0258902,0.0318517,0.0102941,0.0220717
15,3,corrupted,513588,160,0.000311534,160,0.0260637,0.0332661,0.0102822,0.0207079
15,3,reorder,513581,222,0.000432259,222,0.0229355,0.0288928,0.011164,0.022253
15,4,base,513588,4,7.78834e-06,4,0.0916978,0.0204191,0.00628187,0
15,4,corrupted,513588,4,7.78834e-06,4,0.0916978,0.0204191,0.00628187,0.0291898
15,4,reorder,513581,6,1.16827e-05,6,0.0677276,0.0248066,0.0131996,0.028584
15,5,base,513588,4,7.78834e-06,4,0.00139017,0.0581258,0,0.0143173
15,5,corrupted,513588,4,7.78834e-06,4,0.00139017,0.0581258,0,0.0270635
15,5,reorder,513581,9,1.7524e-05,9,0.0023627,0.0360287,0.00535786,0.0140766
15,6,base,513588,0,0,0,0,0,0,0
15,6,corrupted,513588,0,0,0,0,0,0,0
15,6,reorder,513581,0,0,0,0,0,0,0
15,7,base,513588,11,2.14179e-05,11,0.00763591,0.0518996,0.020943,0.0260319
15,7,corrupted,513588,12,2.3365e-05,12,0.00703211,0.0475746,0.0191978,0.0510792
15,7,reorder,513581,13,2.53125e-05,13,0.00751048,0.043915,0.0181357,0.00848845
15,8,base,513588,0,0,0,0,0,0,0
15,8,corrupted,513588,0,0,0,0,0,0,0
15,8,reorder,513581,0,0,0,0,0,0,0
15,9,base,513588,0,0,0,0,0,0,0
15,9,corrupted,513588,0,0,0,0,0,0,0
15,9,reorder,513581,0,0,0,0,0,0,0
15,10,base,513588,52,0.000101248,52,0.103892,0.0391691,0.0816693,0.0507074
15,10,corrupted,513588,53,0.000103196,53,0.101123,0.0385078,0.0808731,0.0479739
15,10,reorder,513581,51,9.93027e-05,51,0.105422,0.0403736,0.0828361,0.0503863
15,11,base,513588,37,7.20422e-05,37,0.0160897,0.0397272,0.0267042,0.0172635
15,11,corrupted,513588,37,7.20422e-05,37,0.0160898,0.0396262,0.0257807,0.0311574
15,11,reorder,513581,41,7.98316e-05,41,0.015817,0.0359922,0.02285,0.0156192
15,12,base,513588,4,7.78834e-06,4,0.00600858,0,0.06124,0.0363487
15,12,corrupted,513588,4,7.78834e-06,4,0.00600858,0,0.06124,0.020884
15,12,reorder,513581,4,7.78845e-06,4,0.00600858,0,0.06124,0
15,13,base,513588,0,0,0,0,0,0,0
15,13,corrupted,513588,0,0,0,0,0,0,0
15,13,reorder,513581,0,0,0,0,0,0,0
15,14,base,513588,0,0,0,0,0,0,0
15,14,corrupted,513588,0,0,0,0,0,0,0
15,14,reorder,513581,0,0,0,0,0,0,0
15,15,base,513588,0,0,0,0,0,0,0
15,15,corrupted,513588,0,0,0,0,0,0,0
15,15,reorder,513581,0,0,0,0,0,0,0
15,16,base,513588,29,5.64655e-05,29,0.0132348,0.00621997,0.00463009,0.0128563
15,16,corrupted,513588,24,4.67301e-05,24,0.0133997,0.00576712,0.00641586,0.0130838
15,16,reorder,513581,12,2.33654e-05,12,0.014601,0.00516647,0.00297311,0.0119976
15,17,base,513588,0,0,0,0,0,0,0
15,17,corrupted,513588,0,0,0,0,0,0,0
15,17,reorder,513581,0,0,0,0,0,0,0
15,18,base,513588,1106,0.00215348,1106,0.0176036,0.017196,0.0184314,0.0189007
15,18,corrupted,513588,1099,0.00213985,1099,0.0180226,0.017135,0.0184684,0.0195308
15,18,reorder,513581,1045,0.00203473,1045,0.0181534,0.0167822,0.0183984,0.0237279
15,19,base,513588,1361,0.00264998,1361,0.0274688,0.0269282,0.025497,0.0305546
15,19,corrupted,513588,1382,0.00269087,1382,0.0272246,0.0266197,0.0253956,0.0318185
15,19,reorder,513581,1409,0.00274348,1409,0.0268922,0.0261948,0.0250175,0.0295161
15,20,base,513588,93,0.000181079,93,0.0125924,0.0249774,0.0198129,0.0252986
15,20,corrupted,513588,93,0.000181079,93,0.0130586,0.024897,0.0200475,0.0262666
15,20,reorder,513581,95,0.000184976,95,0.0129666,0.0244019,0.0192208,0.0166165
15,21,base,513588,0,0,0,0,0,0,0
15,21,corrupted,513588,0,0,0,0,0,0,0
15,21,reorder,513581,0,0,0,0,0,0,0
15,22,base,513588,0,0,0,0,0,0,0
15,22,corrupted,513588,0,0,0,0,0,0,0
15,22,reorder,513581,0,0,0,0,0,0,0
15,23,base,513588,1,1.94709e-06,1,0,0,0.00116534,0
15,23,corrupted,513588,1,1.94709e-06,1,0.0413936,0,0,0.0751709
15,23,reorder,513581,27,5.2572e-05,27,0.015027,0.00920909,0.00468602,0.0172053
15,24,base,513588,0,0,0,0,0,0,0
15,24,corrupted,513588,0,0,0,0,0,0,0
15,24,reorder,513581,0,0,0,0,0,0,0
15,25,base,513588,0,0,0,0,0,0,0
15,25,corrupted,513588,0,0,0,0,0,0,0
15,25,reorder,513581,0,0,0,0,0,0,0
15,26,base,513588,0,0,0,0,0,0,0
15,26,corrupted,513588,0,0,0,0,0,0,0
15,26,reorder,513581,0,0,0,0,0,0,0
15,27,base,513588,0,0,0,0,0,0,0
15,27,corrupted,513588,0,0,0,0,0,0,0
15,27,reorder,513581,0,0,0,0,0,0,0
15,28,base,513588,284,0.000552972,284,0.0311136,0.0425707,0.0148509,0.018114
15,28,corrupted,513588,284,0.000552972,284,0.03103,0.0427166,0.0156058,0.0245109
15,28,reorder,513581,298,0.00058024,298,0.0299133,0.0421761,0.0152311,0.0216235
15,29,base,513588,277,0.000539343,277,0.0224734,0.0586432,0.0172284,0.0448039
15,29,corrupted,513588,275,0.000535449,275,0.0222179,0.0584365,0.0175216,0.0467453
15,29,reorder,513581,272,0.000529615,272,0.0221677,0.0590662,0.0176381,0.0384107
15,30,base,513588,0,0,0,0,0,0,0
15,30,corrupted,513588,0,0,0,0,0,0,0
15,30,reorder,513581,0,0,0,0,0,0,0
15,31,base,513588,0,0,0,0,0,0,0
15,31,corrupted,513588,0,0,0,0,0,0,0
15,31,reorder,513581,0,0,0,0,0,0,0
16,0,base,513588,607,0.00118188,607,0.0300967,0.0484898,0.0151312,0.0405775
16,0,corrupted,513588,613,0.00119356,613,0.0296256,0.0474868,0.0149766,0.0325361
16,0,reorder,513581,779,0.0015168,779,0.0254053,0.0402034,0.0132835,0.0322288
16,1,base,513588,1123,0.00218658,1123,0.0136614,0.00849782,0.0138638,0.017836
16,1,corrupted,513588,1116,0.00217295,1116,0.0142946,0.00832579,0.0137853,0.0178376
16,1,reorder,513581,1182,0.00230149,1182,0.0130656,0.00858836,0.0138087,0.0168625
16,2,base,513588,994,0.0019354,994,0.0137723,0.0487856,0.0258772,0.0189164
16,2,corrupted,513588,984,0.00191593,984,0.0140574,0.0486862,0.0259962,0.020741
16,2,reorder,513581,935,0.00182055,935,0.0134913,0.0516517,0.0274526,0.0205931
16,3,base,513588,0,0,0,0,0,0,0
16,3,corrupted,513588,0,0,0,0,0,0,0
16,3,reorder,513581,0,0,0,0,0,0,0
16,4,base,513588,64,0.000124614,64,0.0194936,0.00590792,0.025847,0.00788635
16,4,corrupted,513588,63,0.000122666,63,0.0206509,0.00549524,0.0276451,0.0164774
16,4,reorder,513581,75,0.000146033,75,0.0188186,0.0091399,0.0222254,0.0110589
16,5,base,513588,12,2.3365e-05,12,0,0.00315711,0.0145975,0.0227929
16,5,corrupted,513588,13,2.53121e-05,13,0,0.00397555,0.0134746,0.0295721
16,5,reorder,513581,17,3.31009e-05,17,0.00160508,0.0100286,0.0174185,0.0474856
16,6,base,513588,0,0,0,0,0,0,0
16,6,corrupted,513588,0,0,0,0,0,0,0
16,6,reorder,513581,0,0,0,0,0,0,0
16,7,base,513588,0,0,0,0,0,0,0
16,7,corrupted,513588,0,0,0,0,0,0,0
16,7,reorder,513581,0,0,0,0,0,0,0
16,8,base,513588,985,0.00191788,985,0.0128495,0.0342195,0.0145948,0.0172386
16,8,corrupted,513588,984,0.00191593,984,0.0129005,0.0337883,0.0143447,0.0185139
16,8,reorder,513581,851,0.00165699,851,0.0131688,0.0367992,0.014678,0.0190132
16,9,base,513588,0,0,0,0,0,0,0
16,9,corrupted,513588,0,0,0,0,0,0,0
16,9,reorder,513581,0,0,0,0,0,0,0
16,10,base,513588,0,0,0,0,0,0,0
16,10,corrupted,513588,0,0,0,0,0,0,0
16,10,reorder,513581,0,0,0,0,0,0,0
16,11,base,513588,4,7.78834e-06,4,0,0,0,0.034044
16,11,corrupted,513588,4,7.78834e-06,4,0,0,0,0.0335383
16,11,reorder,513581,5,9.73556e-06,5,0,0,0,0.0376033
16,12,base,513588,0,0,0,0,0,0,0
16,12,corrupted,513588,0,0,0,0,0,0,0
16,12,reorder,513581,0,0,0,0,0,0,0
16,13,base,513588,0,0,0,0,0,0,0
16,13,corrupted,513588,0,0,0,0,0,0,0
16,13,reorder,513581,0,0,0,0,0,0,0
16,14,base,513588,0,0,0,0,0,0,0
16,14,corrupted,513588,0,0,0,0,0,0,0
16,14,reorder,513581,0,0,0,0,0,0,0
16,15,base,513588,0,0,0,0,0,0,0
16,15,corrupted,513588,0,0,0,0,0,0,0
16,15,reorder,513581,0,0,0,0,0,0,0
16,16,base,513588,145,0.000282327,145,0.0092772,0.0155825,0.00564772,0.0163445
16,16,corrupted,513588,149,0.000290116,149,0.010005,0.015244,0.00548621,0.0175406
16,16,reorder,513581,177,0.000344639,177,0.00894903,0.0140233,0.00573677,0.0171243
16,17,base,513588,262,0.000510137,262,0.028371,0.0603994,0.0274811,0.0309013
16,17,corrupted,513588,256,0.000498454,256,0.028721,0.0618058,0.0277602,0.0339839
16,17,reorder,513581,267,0.000519879,267,0.0276603,0.0596532,0.0270688,0.0328311
16,18,base,513588,59,0.000114878,59,0.0278928,0.129412,0.0170297,0.0474551
16,18,corrupted,513588,60,0.000116825,60,0.0281729,0.12749,0.016728,0.04052
16,18,reorder,513581,68,0.000132404,68,0.0260591,0.114327,0.0157625,0.0455372
16,19,base,513588,81,0.000157714,81,0.0166897,0.0208433,0.0235932,0.0167895
16,19,corrupted,513588,84,0.000163555,84,0.0182471,0.0206627,0.0226039,0.0192437
16,19,reorder,513581,538,0.00104755,538,0.0121286,0.0154716,0.0103241,0.0137086
16,20,base,513588,0,0,0,0,0,0,0
16,20,corrupted,513588,0,0,0,0,0,0,0
16,20,reorder,513581,0,0,0,0,0,0,0
16,21,base,513588,1091,0.00212427,1091,0.0242657,0.0206343,0.0251526,0.0209882
16,21,corrupted,513588,1091,0.00212427,1091,0.0244965,0.0210315,0.0252422,0.0215125
16,21,reorder,513581,1185,0.00230733,1185,0.0232713,0.0206157,0.0242576,0.0214394
16,22,base,513588,465,0.000905395,465,0.0107495,0.0163352,0.019463,0.0173938
16,22,corrupted,513588,465,0.000905395,465,0.0104184,0.0160578,0.0198295,0.0183954
16,22,reorder,513581,461,0.000897619,461,0.0109552,0.0160417,0.0192267,0.0199689
16,23,base,513588,0,0,0,0,0,0,0
16,23,corrupted,513588,0,0,0,0,0,0,0
16,23,reorder,513581,0,0,0,0,0,0,0
16,24,base,513588,432,0.000841141,432,0.0136529,0.0239206,0.0151602,0.0177419
16,24,corrupted,513588,425,0.000827512,425,0.0138301,0.0248965,0.0152706,0.0196454
16,24,reorder,513581,524,0.00102029,524,0.0134244,0.0219396,0.013998,0.0185909
16,25,base,513588,2,3.89417e-06,2,0,0,0.0189672,0.028398
16,25,corrupted,513588,2,3.89417e-06,2,0,0,0.0189672,0.0240133
16,25,reorder,513581,2,3.89423e-06,2,0,0,0.0189672,0.00572644
16,26,base,513588,0,0,0,0,0,0,0
16,26,corrupted,513588,0,0,0,0,0,0,0
16,26,reorder,513581,3,5.84134e-06,3,0.00782877,0.0332405,0.0080441,0.0147559
16,27,base,513588,0,0,0,0,0,0,0
16,27,corrupted,513588,0,0,0,0,0,0,0
16,27,reorder,513581,0,0,0,0,0,0,0
16,28,base,513588,0,0,0,0,0,0,0
16,28,corrupted,513588,0,0,0,0,0,0,0
16,28,reorder,513581,0,0,0,0,0,0,0
16,29,base,513588,0,0,0,0,0,0,0
16,29,corrupted,513588,0,0,0,0,0,0,0
16,29,reorder,513581,0,0,0,0,0,0,0
16,30,base,513588,0,0,0,0,0,0,0
16,30,corrupted,513588,0,0,0,0,0,0,0
16,30,reorder,513581,5,9.73556e-06,5,0.0211134,0.000256971,0.0126634,0.00412159
16,31,base,513588,33,6.42538e-05,33,0.0166944,0.0381785,0.0189013,0.0107312
16,31,corrupted,513588,35,6.8148e-05,35,0.0148934,0.0333151,0.0209415,0.0232321
16,31,reorder,513581,38,7.39903e-05,38,0.0134457,0.0375916,0.0154887,0.0119525
17,0,base,513588,151,0.00029401,151,0.0281668,0.0605402,0.0143096,0.0329177
17,0,corrupted,513588,156,0.000303745,156,0.0284217,0.0590597,0.0140481,0.0380664
17,0,reorder,513581,160,0.000311538,160,0.0277034,0.0576325,0.0141253,0.0354328
17,1,base,513588,1,1.94709e-06,1,0,0,0.0381623,0
17,1,corrupted,513588,1,1.94709e-06,1,0.0187301,0.00518827,0.0373689,0
17,1,reorder,513581,0,0,0,0,0,0,0
17,2,base,513588,0,0,0,0,0,0,0
17,2,corrupted,513588,0,0,0,0,0,0,0
17,2,reorder,513581,0,0,0,0,0,0,0
17,3,base,513588,172,0.000334899,172,0.022763,0.0456571,0.0135887,0.0216142
17,3,corrupted,513588,171,0.000332952,171,0.0227923,0.0459598,0.0136682,0.0296596
17,3,reorder,513581,171,0.000332956,171,0.0228229,0.0454975,0.0135013,0.0266968
17,4,base,513588,0,0,0,0,0,0,0
17,4,corrupted,513588,0,0,0,0,0,0,0
17,4,reorder,513581,0,0,0,0,0,0,0
17,5,base,513588,213,0.000414729,213,0.0345677,0.00482505,0.0299524,0.0196666
17,5,corrupted,513588,221,0.000430306,221,0.0347854,0.00461783,0.0294911,0.0184026
17,5,reorder,513581,202,0.000393317,202,0.0352813,0.00481708,0.0307503,0.0239545
17,6,base,513588,0,0,0,0,0,0,0
17,6,corrupted,513588,1,1.94709e-06,1,0.0234386,0,0,0
17,6,reorder,513581,0,0,0,0,0,0,0
17,7,base,513588,0,0,0,0,0,0,0
17,7,corrupted,513588,0,0,0,0,0,0,0
17,7,reorder,513581,0,0,0,0,0,0,0
17,8,base,513588,353,0.000687321,353,0.0140209,0.0392263,0.0257281,0.0437664
17,8,corrupted,513588,360,0.000700951,360,0.0141574,0.0390663,0.025391,0.0379279
17,8,reorder,513581,392,0.000763268,392,0.0138522,0.036437,0.0252993,0.037552
17,9,base,513588,0,0,0,0,0,0,0
17,9,corrupted,513588,0,0,0,0,0,0,0
17,9,reorder,513581,0,0,0,0,0,0,0
17,10,base,513588,0,0,0,0,0,0,0
17,10,corrupted,513588,0,0,0,0,0,0,0
17,10,reorder,513581,0,0,0,0,0,0,0
17,11,base,513588,0,0,0,0,0,0,0
17,11,corrupted,513588,0,0,0,0,0,0,0
17,11,reorder,513581,0,0,0,0,0,0,0
17,12,base,513588,0,0,0,0,0,0,0
17,12,corrupted,513588,0,0,0,0,0,0,0
17,12,reorder,513581,0,0,0,0,0,0,0
17,13,base,513588,490,0.000954072,490,0.0330083,0.0439696,0.0233876,0.0289335
17,13,corrupted,513588,490,0.000954072,490,0.0330519,0.0437978,0.0236483,0.0251317
17,13,reorder,513581,485,0.00094435,485,0.0333124,0.0433716,0.023988,0.0261928
17,14,base,513588,0,0,0,0,0,0,0
17,14,corrupted,513588,0,0,0,0,0,0,0
17,14,reorder,513581,0,0,0,0,0,0,0
17,15,base,513588,0,0,0,0,0,0,0
17,15,corrupted,513588,0,0,0,0,0,0,0
17,15,reorder,513581,0,0,0,0,0,0,0
17,16,base,513588,73,0.000142137,73,0.120301,0.058174,0.00938655,0.0223407
17,16,corrupted,513588,74,0.000144084,74,0.119153,0.0576386,0.00940479,0.0348712
17,16,reorder,513581,75,0.000146033,75,0.118391,0.0565641,0.00954354,0.0431695
17,17,base,513588,0,0,0,0,0,0,0
17,17,corrupted,513588,0,0,0,0,0,0,0
17,17,reorder,513581,0,0,0,0,0,0,0
17,18,base,513588,778,0.00151483,778,0.0350243,0.0224988,0.0300091,0.0290763
17,18,corrupted,513588,788,0.0015343,788,0.0347399,0.0221395,0.0297337,0.0285304
17,18,reorder,513581,761,0.00148175,761,0.0352374,0.0223016,0.0303207,0.0272493
17,19,base,513588,340,0.000662009,340,0.0503939,0.10024,0.0643489,0.0916255
17,19,corrupted,513588,340,0.000662009,340,0.0503939,0.10024,0.0643489,0.0764292
17,19,reorder,513581,340,0.000662018,340,0.0503939,0.10024,0.0643489,0.0715662
17,20,base,513588,0,0,0,0,0,0,0
17,20,corrupted,513588,0,0,0,0,0,0,0
17,20,reorder,513581,1,1.94711e-06,1,0.00116353,0.0161157,0,0.0168445
17,21,base,513588,0,0,0,0,0,0,0
17,21,corrupted,513588,0,0,0,0,0,0,0
17,21,reorder,513581,0,0,0,0,0,0,0
17,22,base,513588,0,0,0,0,0,0,0
