head,variant,site,metric,mean,family_sd,family_min,family_max,families,events,positive_family_fraction
L4H0,base,earlier,relevant_target_first,0.00046471268688412016,9.950404783204337e-05,0.0003131189728118179,0.0006676850498787629,20,1193,1.0
L4H0,base,earlier,relevant_target_last,0.002879332634171971,0.0028644589936230574,0.00030167731917680286,0.009101649374974057,20,1193,1.0
L4H0,base,earlier,relevant_source_mass,0.0041063350602537265,0.009589993249115495,0.0008947956730085223,0.044352505595597905,20,947,1.0
L4H0,base,earlier,relevant_source_first,0.0004787273037512367,0.00013609080352662534,0.00025487468906732754,0.0007377295181261919,20,947,1.0
L4H0,base,earlier,relevant_source_last,0.0035096599231743053,0.009370717956708378,0.0004652318055680856,0.04283719058759743,20,947,1.0
L4H0,base,final,self,0.00018551294051576405,2.5566669738102436e-05,0.00015039416030049324,0.0002615418197819963,20,40,1.0
L4H0,base,final,previous,5.883608009753516e-05,8.4126581315604e-06,4.531907870841678e-05,8.56336482684128e-05,20,40,1.0
L4H0,base,final,distractor_source_mass,0.0008065325426287017,0.0003326824687301585,0.000367651620763354,0.0016307157541935642,20,120,1.0
L4H0,base,final,distractor_source_first,0.0001499172311014263,3.3566360606045496e-05,9.556773026512626e-05,0.00022619883990652548,20,120,1.0
L4H0,base,final,distractor_source_last,0.0004362415247669561,0.00014830335022526946,0.0001860131463521005,0.0007929758188159516,20,120,1.0
L4H0,base,final,distractor_target_mass,0.001007777650859983,0.0003186188410135704,0.0006040139463342106,0.001805377338314429,20,120,1.0
L4H0,base,final,distractor_target_first,0.00016312062904641302,4.419934146377107e-05,0.00011696512835139099,0.00030278831885273877,20,120,1.0
L4H0,base,final,distractor_target_last,0.0005415812836872646,0.00018403266220593358,0.0003368550314917229,0.0011127537606322828,20,120,1.0
L4H0,base,final,relevant_source_mass,0.0004847741874982603,0.00019119645920521411,0.0002479432223481126,0.0009419835696462542,20,40,1.0
L4H0,base,final,relevant_source_first,0.0001323769986811385,3.8676751333032655e-05,6.263605610001832e-05,0.0002030383693636395,20,40,1.0
L4H0,base,final,relevant_source_last,0.0003230984559195349,0.0001616412321901573,0.00011275190627202392,0.0006830542988609523,20,40,1.0
L4H0,base,final,relevant_target_mass,0.0008645418813102879,0.00040988161497106107,0.0004401049227453768,0.0020472133764997125,20,40,1.0
L4H0,base,final,relevant_target_first,0.00011596355434448924,3.357056832169515e-05,7.246071982081048e-05,0.0001899279304780066,20,40,1.0
L4H0,base,final,relevant_target_last,0.0004102146753211855,0.00020783507898126908,8.201767559512518e-05,0.0009041129378601909,20,40,1.0
L6H12,base,earlier,self,0.023982420953968898,0.0024003785862941646,0.02068354401504621,0.028342678793706,20,2096,1.0
L6H12,base,earlier,previous,0.09769352342399132,0.008913899722103527,0.07917317253537476,0.11167553592476563,20,2096,1.0
L6H12,base,earlier,distractor_target_mass,0.01520466202639938,0.0018597032062671916,0.011252393677772213,0.01759126762326266,20,4413,1.0
L6H12,base,earlier,distractor_target_first,0.008475253897493363,0.0014123105306001597,0.005611664672200414,0.01038145029715663,20,4413,1.0
L6H12,base,earlier,distractor_target_last,0.002510782201057022,0.0005841987175416116,0.001363598664182872,0.003715780859221133,20,4413,1.0
L6H12,base,earlier,distractor_source_mass,0.011673599992789743,0.0026827380016540177,0.006743540906675414,0.016836871367539405,20,3633,1.0
L6H12,base,earlier,distractor_source_first,0.007949874179351894,0.00172923868745014,0.004731254200537064,0.011762877768812055,20,3633,1.0
L6H12,base,earlier,distractor_source_last,0.0018775755483437459,0.00046793423138986434,0.001359587885307629,0.0030764205955413422,20,3633,1.0
L6H12,base,earlier,relevant_target_mass,0.019486298982649,0.002782802889682718,0.014038682296430986,0.025418824363560952,20,1193,1.0
L6H12,base,earlier,relevant_target_first,0.010696932480024969,0.0028475153612316983,0.006348900101549025,0.01655797220167696,20,1193,1.0
L6H12,base,earlier,relevant_target_last,0.002974306451967887,0.0009783208423716886,0.001838876380581317,0.005990085480789276,20,1193,1.0
L6H12,base,earlier,relevant_source_mass,0.012353310266199203,0.004072877288369518,0.006843220488087315,0.020434884525457164,20,947,1.0
L6H12,base,earlier,relevant_source_first,0.010296809927767835,0.003751083297470124,0.004500717008182698,0.0195062941378031,20,947,1.0
L6H12,base,earlier,relevant_source_last,0.0014980310128796049,0.0006304472590669657,0.0005780606664484367,0.0026757712324373037,20,947,1.0
L6H12,base,final,self,0.037985371239483354,0.0034925765717173382,0.03176744654774666,0.04342867620289326,20,40,1.0
L6H12,base,final,previous,0.006263128912542016,0.0005752583803174142,0.005407166900113225,0.007285065483301878,20,40,1.0
L6H12,base,final,distractor_source_mass,0.0021729400066154386,0.0005140562966612425,0.001218913870009904,0.002985010428043703,20,120,1.0
L6H12,base,final,distractor_source_first,0.0008583909463292608,0.0002590087276355135,0.0005262425086887864,0.0013717709322615217,20,120,1.0
L6H12,base,final,distractor_source_last,0.0009142754601877337,0.0002785377894864211,0.0005733729000591362,0.0015288535505533218,20,120,1.0
L6H12,base,final,distractor_target_mass,0.0035995045182062304,0.0007747400245515988,0.0021484044458096228,0.005443175905384123,20,120,1.0
L6H12,base,final,distractor_target_first,0.0010616300499047308,0.0002108703539535179,0.0006129979980566228,0.0015252494680074353,20,120,1.0
L6H12,base,final,distractor_target_last,0.0015068863782895885,0.00031542724214301973,0.0008878332640354832,0.002154968164783592,20,120,1.0
L6H12,base,final,relevant_source_mass,0.0016814864036859944,0.000354252902536422,0.0010554692125879228,0.0025430588284507394,20,40,1.0
L6H12,base,final,relevant_source_first,0.0009142518581938929,0.0002601484988886012,0.0005913663771934807,0.0014650423545390368,20,40,1.0
L6H12,base,final,relevant_source_last,0.0006871515164675656,0.000263989528563258,0.0003809684858424589,0.0013541271910071373,20,40,1.0
L6H12,base,final,relevant_target_mass,0.0029871903388993815,0.0010093358154830152,0.0018121543689630926,0.005351626081392169,20,40,1.0
L6H12,base,final,relevant_target_first,0.0006450019071053247,0.0001659116065338291,0.00039755106263328344,0.0009802852000575513,20,40,1.0
L6H12,base,final,relevant_target_last,0.001418499433202669,0.0006801196786332835,0.0006895409023854882,0.003343828720971942,20,40,1.0
L7H18,base,earlier,self,0.014098157960410682,0.002285979629386329,0.010170263299753643,0.020149755457203114,20,2096,1.0
L7H18,base,earlier,previous,0.0013166231912564573,0.000283221325399632,0.0006931873815295508,0.0017242650924791697,20,2096,1.0
L7H18,base,earlier,distractor_target_mass,0.051451714701581844,0.008106179212133666,0.03592468194103541,0.06886527993442083,20,4413,1.0
L7H18,base,earlier,distractor_target_first,0.016862956723622657,0.006096621576363706,0.006815233667259437,0.028988090802210514,20,4413,1.0
L7H18,base,earlier,distractor_target_last,0.021447601013686205,0.0034715806906946587,0.014793914224503239,0.02830770808806958,20,4413,1.0
L7H18,base,earlier,distractor_source_mass,0.019169715176132748,0.006388753806169624,0.00852504307482507,0.03396962270698726,20,3633,1.0
L7H18,base,earlier,distractor_source_first,0.008602922276356893,0.004448267945283191,0.0035279028680411427,0.022220028136845035,20,3633,1.0
L7H18,base,earlier,distractor_source_last,0.007905192242663884,0.0025724979258976437,0.004670348549691962,0.01397774698137179,20,3633,1.0
L7H18,base,earlier,relevant_target_mass,0.021567550028509203,0.00858577767540459,0.01060433990814521,0.04719395665964233,20,1193,1.0
L7H18,base,earlier,relevant_target_first,0.007496480329695914,0.006593816277132515,0.0022942108311916967,0.026490787851025745,20,1193,1.0
L7H18,base,earlier,relevant_target_last,0.009230257125587435,0.0024933151289342776,0.005661406779034999,0.014651329015509872,20,1193,1.0
L7H18,base,earlier,relevant_source_mass,0.04902269222782695,0.011407552181548574,0.02970337240962497,0.07613543363849355,20,947,1.0
L7H18,base,earlier,relevant_source_first,0.027498924255021033,0.005406478429978959,0.01721136707092974,0.03873004110323816,20,947,1.0
L7H18,base,earlier,relevant_source_last,0.018261166198438664,0.004988848189538458,0.00795397849300442,0.02955915852883626,20,947,1.0
L7H18,base,final,self,0.008848304674029351,0.0009385386683675924,0.007356042042374611,0.010754088871181011,20,40,1.0
L7H18,base,final,previous,0.0024326641752850263,0.0004389997228136652,0.001680527115240693,0.0031682263361290097,20,40,1.0
L7H18,base,final,distractor_source_mass,0.00783137681040292,0.002356843562438246,0.004394741030409932,0.01193529871913294,20,120,1.0
L7H18,base,final,distractor_source_first,0.0034225442381284666,0.0013386916270410438,0.0020117928070249036,0.00671489837501819,20,120,1.0
L7H18,base,final,distractor_source_last,0.003442265114669377,0.0012155354123442748,0.0019856093470783285,0.006129946055201192,20,120,1.0
L7H18,base,final,distractor_target_mass,0.011785769712878391,0.002377551105933904,0.007937396333242456,0.01649982559805115,20,120,1.0
L7H18,base,final,distractor_target_first,0.004983449579352358,0.001496059193794525,0.0029046874842606485,0.008495473070070148,20,120,1.0
L7H18,base,final,distractor_target_last,0.0045565265347249796,0.0009549545727695817,0.0033312450686935335,0.0064785384650652604,20,120,1.0
L7H18,base,final,relevant_source_mass,0.007355001964606344,0.0028889287173507697,0.003059159964323044,0.014612141065299511,20,40,1.0
L7H18,base,final,relevant_source_first,0.0041323157289298255,0.0021188330002385554,0.0007192748016677797,0.009139514528214931,20,40,1.0
L7H18,base,final,relevant_source_last,0.0030367070576176047,0.0013987587986760595,0.001225447398610413,0.007243868662044406,20,40,1.0
L7H18,base,final,relevant_target_mass,0.019398652436211705,0.008385939568365018,0.007936434354633093,0.04217326920479536,20,40,1.0
L7H18,base,final,relevant_target_first,0.007530315483745653,0.0037254734777482077,0.002032028423855081,0.017285477370023727,20,40,1.0
L7H18,base,final,relevant_target_last,0.007118586386786774,0.00262807983522601,0.0037104118382558227,0.013952228240668774,20,40,1.0
L8H15,base,earlier,self,0.09037961797325024,0.005121038588474397,0.08009457132882541,0.09893740648579485,20,2096,1.0
L8H15,base,earlier,previous,0.2844523709278659,0.012923188337989402,0.2667284036441794,0.30544839718125083,20,2096,1.0
L8H15,base,earlier,distractor_target_mass,0.06910427931777048,0.003976544506783606,0.0616035379740128,0.07528378764669537,20,4413,1.0
L8H15,base,earlier,distractor_target_first,0.014906266922935802,0.002717839083294233,0.009882594958363904,0.019021217644451197,20,4413,1.0
L8H15,base,earlier,distractor_target_last,0.03406312443788108,0.0027018975979507744,0.030046598158961303,0.04059082880657637,20,4413,1.0
L8H15,base,earlier,distractor_source_mass,0.04257736821780238,0.00430721306413173,0.03692967633122118,0.05174799678859779,20,3633,1.0
L8H15,base,earlier,distractor_source_first,0.015350016841066984,0.003936890491386861,0.007978292426756722,0.02035357685445989,20,3633,1.0
L8H15,base,earlier,distractor_source_last,0.018516227267611225,0.001972278337267952,0.016046958961319708,0.023091072471720122,20,3633,1.0
L8H15,base,earlier,relevant_target_mass,0.09062224860926453,0.007544376457494707,0.07769034929966939,0.10134847966950028,20,1193,1.0
L8H15,base,earlier,relevant_target_first,0.016881621545093928,0.004478724298190356,0.010172392143431352,0.029586226186124963,20,1193,1.0
L8H15,base,earlier,relevant_target_last,0.04313676086851899,0.0049449279424480744,0.032733829827577665,0.04992165246413175,20,1193,1.0
L8H15,base,earlier,relevant_source_mass,0.03778267916423725,0.004774615477008089,0.02873462934298821,0.047240074756555256,20,947,1.0
L8H15,base,earlier,relevant_source_first,0.017117204483069075,0.003732122739423187,0.009251896975456475,0.02526287914209509,20,947,1.0
L8H15,base,earlier,relevant_source_last,0.01828639554048054,0.002665220423741966,0.01317186070208459,0.023591188785876908,20,947,1.0
L8H15,base,final,self,0.05142908412963152,0.0026299088093609205,0.04736408032476902,0.05667192302644253,20,40,1.0
L8H15,base,final,previous,0.20067951157689096,0.01206344588058002,0.18195557594299316,0.22126445919275284,20,40,1.0
L8H15,base,final,distractor_source_mass,0.0017905826223189552,0.000431438139380802,0.001247913169208914,0.002922915523716559,20,120,1.0
L8H15,base,final,distractor_source_first,0.0005135455191217867,6.78813558244342e-05,0.00040145904252616066,0.0006194158389310663,20,120,1.0
L8H15,base,final,distractor_source_last,0.0009162958504627262,0.0001628370721037888,0.0006029740846618855,0.001234242755648059,20,120,1.0
L8H15,base,final,distractor_target_mass,0.002435246368501491,0.00034739100954486827,0.0019462500349618495,0.002959415811346844,20,120,1.0
L8H15,base,final,distractor_target_first,0.0008481990022119135,0.00013981073775549,0.0006065514050230073,0.0011374770474503748,20,120,1.0
L8H15,base,final,distractor_target_last,0.00099622206313749,0.00023425660980168342,0.0006695362462778576,0.001554378861328587,20,120,1.0
L8H15,base,final,relevant_source_mass,0.0031021744805912023,0.0002763828351245928,0.002674869552720338,0.0036653335846494883,20,40,1.0
L8H15,base,final,relevant_source_first,0.0010246100006042979,0.00032704929514736043,0.0005262774939183146,0.0018098355358233675,20,40,1.0
L8H15,base,final,relevant_source_last,0.0019588370003475577,0.00033438132501190045,0.0013385308411670849,0.0027040393324568868,20,40,1.0
L8H15,base,final,relevant_target_mass,0.0029488780128303915,0.000811004335247995,0.0015341015387093648,0.005273294576909393,20,40,1.0
L8H15,base,final,relevant_target_first,0.0004386583625091589,0.0001587847955693015,0.0002742651995504275,0.0008783213997958228,20,40,1.0
L8H15,base,final,relevant_target_last,0.0017959753358809394,0.0005471270990062275,0.0008097297395579517,0.002860808512195945,20,40,1.0
L9H16,base,earlier,self,0.028378219199876153,0.0038382928847344525,0.018194348262893203,0.03425495057812301,20,2096,1.0
L9H16,base,earlier,previous,0.0018770043719263565,0.0005671077521916746,0.0009243931820459794,0.0028309489150900847,20,2096,1.0
L9H16,base,earlier,distractor_target_mass,0.038599994078923006,0.0065585270104365325,0.027356899087296438,0.05435082533248227,20,4413,1.0
L9H16,base,earlier,distractor_target_first,0.00910747232019592,0.006745297239809427,0.0005171407211903301,0.021636527454666262,20,4413,1.0
L9H16,base,earlier,distractor_target_last,0.014526180375993783,0.0027952037427761015,0.009705440970484982,0.018991375319710322,20,4413,1.0
L9H16,base,earlier,distractor_source_mass,0.0030142030941627063,0.0028632754045227254,0.0007191515415590558,0.013113944567935338,20,3633,1.0
L9H16,base,earlier,distractor_source_first,0.0015203779033885257,0.0026889920382271895,8.643639184787031e-05,0.011141110385408583,20,3633,1.0
L9H16,base,earlier,distractor_source_last,0.0013839398417981798,0.0008095946561845255,0.0004150856253262914,0.0035604674184323377,20,3633,1.0
L9H16,base,earlier,relevant_target_mass,0.0033792768845763224,0.0037821715323406954,0.0007445435973895735,0.017836489735355343,20,1193,1.0
L9H16,base,earlier,relevant_target_first,0.0010724558894656664,0.0028607508986452468,9.097497459891344e-06,0.012634100259255376,20,1193,1.0
L9H16,base,earlier,relevant_target_last,0.0017543832525462751,0.0009234684359770867,0.0003534213545398346,0.0034651412634337797,20,1193,1.0
L9H16,base,earlier,relevant_source_mass,0.026424214810539935,0.007369633390100075,0.015608941345139633,0.042397885896896824,20,947,1.0
L9H16,base,earlier,relevant_source_first,0.01038205454652517,0.004791584025825955,0.004655096723456238,0.021973276814117357,20,947,1.0
L9H16,base,earlier,relevant_source_last,0.015122461401924655,0.005721872674977689,0.007252855567117162,0.028337461308265588,20,947,1.0
L9H16,base,final,self,0.003905819175997749,0.0005093448071782302,0.0030473986407741904,0.0050742062740027905,20,40,1.0
L9H16,base,final,previous,0.00045049137625028377,8.602196851426103e-05,0.00030747339769732207,0.0006724941777065396,20,40,1.0
L9H16,base,final,distractor_source_mass,2.5692302176831094e-05,1.7964577830738162e-05,3.881336804549089e-06,7.033870680099123e-05,20,120,1.0
L9H16,base,final,distractor_source_first,1.4429968749910908e-05,1.2288620688758706e-05,1.144809459674434e-06,4.745418891616282e-05,20,120,1.0
L9H16,base,final,distractor_source_last,9.224815866581971e-06,6.358869052089876e-06,1.8226280708392533e-06,2.362997099680797e-05,20,120,1.0
L9H16,base,final,distractor_target_mass,6.301979026090976e-05,3.8821519425495705e-05,1.046366749809143e-05,0.00017005245172185823,20,120,1.0
L9H16,base,final,distractor_target_first,4.514407354179184e-05,3.209852387044661e-05,4.9040128449936065e-06,0.0001311455671384465,20,120,1.0
L9H16,base,final,distractor_target_last,1.1659525316343178e-05,6.513034580934081e-06,2.5454085251415868e-06,3.158785805605172e-05,20,120,1.0
L9H16,base,final,relevant_source_mass,0.00015847549312297815,0.00015383179347352847,1.6425420994892193e-05,0.0005527301000256557,20,40,1.0
L9H16,base,final,relevant_source_first,9.100501582821607e-05,0.0001337734876913415,6.235047294467222e-06,0.0005098522233311087,20,40,1.0
L9H16,base,final,relevant_source_last,6.648906240229735e-05,7.207724368725506e-05,6.0544585664956685e-06,0.00026780170537676895,20,40,1.0
L9H16,base,final,relevant_target_mass,4.522909963498023e-05,2.1278504576080207e-05,9.049132131622173e-06,8.414885633101221e-05,20,40,1.0
L9H16,base,final,relevant_target_first,3.9200475160328094e-05,1.9105313030909117e-05,6.018484384640033e-06,7.060056941554649e-05,20,40,1.0
L9H16,base,final,relevant_target_last,3.686751455944659e-06,2.837001405730985e-06,1.0602044966390167e-06,1.2810787552552938e-05,20,40,1.0
L9H23,base,earlier,self,0.0005159597838736429,0.00018354733955212887,0.00020870302271349845,0.0009638324618373934,20,2096,1.0
L9H23,base,earlier,previous,0.0003914821721279693,0.00011303314962199506,0.00024134989834968947,0.0007265176369235798,20,2096,1.0
L9H23,base,earlier,distractor_target_mass,0.000990382074556802,0.00035986366355028734,0.0005121360048818773,0.0018966116710136451,20,4413,1.0
L9H23,base,earlier,distractor_target_first,0.00033586429484632494,8.215404944206389e-05,0.00019142830212701852,0.0005339788551344978,20,4413,1.0
L9H23,base,earlier,distractor_target_last,0.00040037405870022936,0.00014663180937633574,0.0002456957370971698,0.0007827433906515643,20,4413,1.0
L9H23,base,earlier,distractor_source_mass,0.0008985346550398272,0.00041330894899187194,0.00034162174432172574,0.0019328916954085191,20,3633,1.0
L9H23,base,earlier,distractor_source_first,0.00024356232788132025,0.00011817363283970547,0.00011044246265165775,0.0006356775883962958,20,3633,1.0
L9H23,base,earlier,distractor_source_last,0.0004771691513973755,0.00017587238164820738,0.00023117928249121177,0.0010205056654134144,20,3633,1.0
L9H23,base,earlier,relevant_target_mass,0.0009574690591504771,0.00032406816951119106,0.00047359498536312267,0.0015669094855184085,20,1193,1.0
L9H23,base,earlier,relevant_target_first,0.0003326584725733584,8.869989252274417e-05,0.00018788403570381393,0.00047276580068379795,20,1193,1.0
L9H23,base,earlier,relevant_target_last,0.00036339838191394314,0.00016224545201420045,0.0001509887680233652,0.0007854873356485709,20,1193,1.0
L9H23,base,earlier,relevant_source_mass,0.0005428434275276119,0.00026052626761532526,0.00023685402186896206,0.001401426693191752,20,947,1.0
L9H23,base,earlier,relevant_source_first,0.00016708939147408566,6.22720180234256e-05,8.962777594759878e-05,0.000286958002349517,20,947,1.0
L9H23,base,earlier,relevant_source_last,0.000337630290208847,0.00014361904358525026,0.00014722624702857422,0.0006582511198939756,20,947,1.0
L9H23,base,final,self,0.00014345066228997893,5.414883784351423e-05,8.828884529066272e-05,0.00030111543310340494,20,40,1.0
L9H23,base,final,previous,5.2255410810175815e-05,1.57305627922227e-05,3.3098773201345466e-05,0.00010159296289202757,20,40,1.0
L9H23,base,final,distractor_source_mass,0.00046696804456587416,0.0002837995062341662,0.00013734282523121996,0.0012995362922083586,20,120,1.0
L9H23,base,final,distractor_source_first,0.00010920917546476024,8.113646761215884e-05,3.9124697953714836e-05,0.00041176270072658855,20,120,1.0
L9H23,base,final,distractor_source_last,0.00026024899537636275,0.00013649807969017008,9.821812758067001e-05,0.0007171394730297228,20,120,1.0
L9H23,base,final,distractor_target_mass,0.0005041977857520881,0.00023849920015349294,0.00023959500686032698,0.0012124821466083329,20,120,1.0
L9H23,base,final,distractor_target_first,0.00017575637217911812,5.815615860349134e-05,0.00010626415799682339,0.0003384057733152683,20,120,1.0
L9H23,base,final,distractor_target_last,0.0002075294536856139,0.00010613504715797297,9.760156535776332e-05,0.0005159912931655223,20,120,1.0
L9H23,base,final,relevant_source_mass,0.00025688571640785084,0.0001644440682872505,9.867875996860676e-05,0.0008194000110961497,20,40,1.0
L9H23,base,final,relevant_source_first,6.527054338221206e-05,2.937791068157083e-05,3.346455923747271e-05,0.00013874740398023278,20,40,1.0
L9H23,base,final,relevant_source_last,0.00017172747047879965,9.784520965642427e-05,5.9400208556326106e-05,0.0003902187163475901,20,40,1.0
L9H23,base,final,relevant_target_mass,0.0004732245546620106,0.00021840225179066354,0.0001753747565089725,0.0009168909164145589,20,40,1.0
L9H23,base,final,relevant_target_first,0.00017602881143830018,6.922299538000719e-05,7.757762432447635e-05,0.0002917297460953705,20,40,1.0
L9H23,base,final,relevant_target_last,0.00018033925343843293,0.00010820390452890662,5.7063594795181416e-05,0.00043480574095156044,20,40,1.0
L11H3,base,earlier,self,0.029275162315195297,0.0019565976764075494,0.02559997375731025,0.033105784948698286,20,2096,1.0
L11H3,base,earlier,previous,0.03558083384583939,0.004142319776258816,0.028956367511231946,0.04310184021196619,20,2096,1.0
L11H3,base,earlier,distractor_target_mass,0.03905806855489495,0.00519871172291725,0.029623059227608002,0.04722605347662959,20,4413,1.0
L11H3,base,earlier,distractor_target_first,0.012918296252612798,0.0019794821537028923,0.009039681723047999,0.016018255338905257,20,4413,1.0
L11H3,base,earlier,distractor_target_last,0.013183084250466465,0.0034643314060763724,0.0078014645820737565,0.02072606069147804,20,4413,1.0
L11H3,base,earlier,distractor_source_mass,0.03904830951369973,0.0069074160064786705,0.031608733912966515,0.05517130058535651,20,3633,1.0
L11H3,base,earlier,distractor_source_first,0.015856143917393553,0.0034856429685002272,0.009646994692601081,0.02104040395985263,20,3633,1.0
L11H3,base,earlier,distractor_source_last,0.017826019347142955,0.00323119680068623,0.012723075711279647,0.022846074277695902,20,3633,1.0
L11H3,base,earlier,relevant_target_mass,0.052683783093313064,0.008559639886594124,0.030675770077658326,0.06505309414933436,20,1193,1.0
L11H3,base,earlier,relevant_target_first,0.018753519217344715,0.005194094628020855,0.009106048853748784,0.027159456005243617,20,1193,1.0
L11H3,base,earlier,relevant_target_last,0.01693756015835181,0.006468244259788755,0.005779525550519394,0.03458154260287764,20,1193,1.0
L11H3,base,earlier,relevant_source_mass,0.05423835343714602,0.008148638929068525,0.03818896558213771,0.06853772719720534,20,947,1.0
L11H3,base,earlier,relevant_source_first,0.016301049579572253,0.004325168663685442,0.01009614442258074,0.02433283183038131,20,947,1.0
L11H3,base,earlier,relevant_source_last,0.036756109932767164,0.00894817398398702,0.021507974611248502,0.05139674600407792,20,947,1.0
L11H3,base,final,self,0.002574399937293492,0.0006055276791453204,0.0014308002428151667,0.003953732782974839,20,40,1.0
L11H3,base,final,previous,6.090291290092864e-05,1.2522851557126994e-05,3.7108888136572205e-05,8.973491276265122e-05,20,40,1.0
L11H3,base,final,distractor_source_mass,0.02814808652425806,0.007705632303414825,0.013239174227540692,0.04112298352022966,20,120,1.0
L11H3,base,final,distractor_source_first,0.010133966937428341,0.003135348828277155,0.005387299112044275,0.016685169267778594,20,120,1.0
L11H3,base,final,distractor_source_last,0.016197358849846445,0.006667066976071686,0.007177656516432762,0.028607400386439014,20,120,1.0
L11H3,base,final,distractor_target_mass,0.018417589828216778,0.0047160323720959125,0.011047024590273699,0.028272221175332863,20,120,1.0
L11H3,base,final,distractor_target_first,0.010598142763289313,0.00325104375159791,0.0063580952895184355,0.01827606329849611,20,120,1.0
L11H3,base,final,distractor_target_last,0.0033708227393314397,0.0012503619288038686,0.001519463995161156,0.006609599183623989,20,120,1.0
L11H3,base,final,relevant_source_mass,0.08020001710392535,0.0256214434244356,0.04772121459245682,0.14879850298166275,20,40,1.0
L11H3,base,final,relevant_source_first,0.01682591526187025,0.007537465595941833,0.008345283102244139,0.03630393836647272,20,40,1.0
L11H3,base,final,relevant_source_last,0.06250239633955061,0.025065696119270283,0.029837075620889664,0.1345115453004837,20,40,1.0
L11H3,base,final,relevant_target_mass,0.03184471814893186,0.010122420526648034,0.01555411983281374,0.05451216921210289,20,40,1.0
L11H3,base,final,relevant_target_first,0.019161023444030433,0.008422524340988334,0.005925999954342842,0.036190155893564224,20,40,1.0
L11H3,base,final,relevant_target_last,0.004651092764106579,0.0024309519378958653,0.0011433809413574636,0.010464570485055447,20,40,1.0
L11H15,base,earlier,self,0.38290699507422504,0.014032421313339634,0.3641810450913771,0.41484375341850166,20,2096,1.0
L11H15,base,earlier,previous,0.02865693116651889,0.0013478569155529598,0.026473573393349607,0.03217430305243893,20,2096,1.0
L11H15,base,earlier,distractor_target_mass,0.012123903988255485,0.0018380147190943088,0.008330256303739842,0.01659459484690663,20,4413,1.0
L11H15,base,earlier,distractor_target_first,0.004081888095421743,0.0007012468589405568,0.002661749630046976,0.005241024663635437,20,4413,1.0
L11H15,base,earlier,distractor_target_last,0.00615466983850387,0.0012397939842413294,0.004511937353973341,0.009531657782326664,20,4413,1.0
L11H15,base,earlier,distractor_source_mass,0.015623112739237893,0.0016435087979185135,0.012584351046094098,0.018987981188894828,20,3633,1.0
L11H15,base,earlier,distractor_source_first,0.0022020577268956265,0.0004522793451153649,0.0016175543102320631,0.0034883916281860613,20,3633,1.0
L11H15,base,earlier,distractor_source_last,0.012504315211374194,0.0016334747080910192,0.009332155520363964,0.016724083496187217,20,3633,1.0
L11H15,base,earlier,relevant_target_mass,0.01166340449002299,0.0019124830362333757,0.008740491619272555,0.015145897506013641,20,1193,1.0
L11H15,base,earlier,relevant_target_first,0.002915007038037212,0.000686894955829801,0.001643108177161374,0.004160026217211834,20,1193,1.0
L11H15,base,earlier,relevant_target_last,0.006977533530597985,0.0019736141811928787,0.004073025055776434,0.01118744104540634,20,1193,1.0
L11H15,base,earlier,relevant_source_mass,0.02707155091056527,0.004322166540014963,0.018354573125733346,0.0320117601538399,20,947,1.0
L11H15,base,earlier,relevant_source_first,0.0025353734536218042,0.0008525301131605338,0.0015681255090021296,0.005249721431785777,20,947,1.0
L11H15,base,earlier,relevant_source_last,0.02413225835004446,0.003888920836318246,0.01634168764544681,0.02947281253681409,20,947,1.0
L11H15,base,final,self,0.7896634608507156,0.017319748386596483,0.7341056168079376,0.8221416175365448,20,40,1.0
L11H15,base,final,previous,0.02423309935256839,0.002509706201310054,0.02017783746123314,0.029469024389982224,20,40,1.0
L11H15,base,final,distractor_source_mass,0.0007299623964475662,0.00012808345677817816,0.00044116273056715727,0.0009506725958393266,20,120,1.0
L11H15,base,final,distractor_source_first,0.00024757405014194477,7.801103882683951e-05,0.00017019259394146502,0.00043305850219136727,20,120,1.0
L11H15,base,final,distractor_source_last,0.0003647376633125532,0.00010474246340318351,0.00022476076628663577,0.0006142887505120598,20,120,1.0
L11H15,base,final,distractor_target_mass,0.0008738343522660824,0.00017670102842720108,0.0004109020277004068,0.0011595155907950054,20,120,1.0
L11H15,base,final,distractor_target_first,0.0004889352972592556,0.00010497741395148567,0.0002799883289602197,0.0006634192153190573,20,120,1.0
L11H15,base,final,distractor_target_last,0.00016952654938601577,4.4697272481595036e-05,9.644683753625334e-05,0.0002521451727564757,20,120,1.0
L11H15,base,final,relevant_source_mass,0.001176484221650753,0.00023038361716740046,0.0007256795652210712,0.0015928177163004875,20,40,1.0
L11H15,base,final,relevant_source_first,0.0002785697211947991,6.735365612480088e-05,0.0001618302776478231,0.000405074140871875,20,40,1.0
L11H15,base,final,relevant_source_last,0.0008587110314692836,0.00021110236019547933,0.0005056533409515396,0.0012110885581932962,20,40,1.0
L11H15,base,final,relevant_target_mass,0.0009603038270142861,0.00018082191394569181,0.0006597700121346861,0.001310623367317021,20,40,1.0
L11H15,base,final,relevant_target_first,0.00038712372052032153,0.00013607945184844467,0.0001107364623749163,0.0006211559229996055,20,40,1.0
L11H15,base,final,relevant_target_last,0.00028722303122776795,0.00012090258662404475,0.00012936381972394884,0.0005473667770274915,20,40,1.0
L12H2,base,earlier,self,0.004806815350872706,0.0007742425882724938,0.003214653400052567,0.006457868812469555,20,2096,1.0
